Salesforce Account Name,Simplified Platform Tier,Account Type,Is Ela Subscription,Is Pbf,Account Connections Cost,Account DLW Cost,Account Annualized Cost,Annualized Revenue,Account Cost Margin,# of Syncing Connections,Total Donkey Runtime (hrs),Minimum ARR (70% Margin - Compute),Ideal ARR (95% Margin - Compute),Account Connections Cost (Grand Total),Account DLW Cost (Grand Total),Account Annualized Cost (Grand Total),Annualized Revenue (Grand Total),Account Cost Margin (Grand Total),# of Syncing Connections (Grand Total),Total Donkey Runtime (hrs) (Grand Total),Minimum ARR (70% Margin - Compute) (Grand Total),Ideal ARR (95% Margin - Compute) (Grand Total)
Outbound_Technologies_Inc,,Prospect,false,false,17.388834085376153,0.0,17.388834085376153,0.0,,3,7.259053333333335,57.96278028458718,347.77668170752304,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
happybirdwatcher.com,Standard,Previous Customer,false,false,17.380196299602805,0.0,17.380196299602805,172.92,0.8994899589428476,2,8.894322777777777,57.933987665342684,347.6039259920561,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
NormanLoveConfections,,Customer,false,false,17.36330179415328,0.0,17.36330179415328,0.0,,4,4.81574,57.877672647177604,347.26603588306557,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Professional Disc Golf Association,Enterprise,Customer,false,false,17.301265177318953,0.0,17.301265177318953,1375.08,0.9874179937332236,6,8.876806944444443,57.67088392439651,346.02530354637906,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Maltego Technologies GmbH,Standard,Customer,false,false,17.283874310013793,0.0,17.283874310013793,910.1999999999999,0.9810109049549398,3,6.670036944444445,57.612914366712644,345.67748620027584,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
The Groove,Standard,Customer,false,false,17.27730665749045,0.0,17.27730665749045,97.08,0.8220302157242434,2,4.994065555555555,57.591022191634835,345.54613314980895,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Talefy,Freemium,Prospect,false,false,17.25575659674407,0.0,17.25575659674407,0.0,,3,14.114435555555556,57.51918865581357,345.1151319348814,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
GripAble,Standard,Customer,false,false,17.239271737796916,0.0,17.239271737796916,278.64,0.9381306641623711,1,4.830267500000001,57.46423912598972,344.7854347559383,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
BIG [Brand Influence Group],Freemium,Prospect,false,false,17.23236904771437,0.0,17.23236904771437,0.0,,2,2.9775311111111114,57.441230159047905,344.6473809542874,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
TMRW,,Prospect,false,false,17.19550664133549,0.0,17.19550664133549,0.0,,5,3.6573269444444447,57.31835547111831,343.9101328267098,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
MB_Distribution_S_A,Standard,Customer,false,false,17.183802053633016,0.0,17.183802053633016,55.440000000000005,0.690046860504455,6,7.486471388888888,57.27934017877672,343.6760410726603,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
GE_Designs,Freemium,Prospect,false,false,17.181234259377334,0.0,17.181234259377334,0.0,,2,6.375066666666666,57.27078086459112,343.6246851875467,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
sove,,Prospect,false,false,17.161543002882436,0.0,17.161543002882436,0.0,,4,37.57955416666666,57.205143342941454,343.23086005764867,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Velir (Partner),Starter,Partner,false,false,17.142716739255192,0.0,17.142716739255192,0.0,,3,2.9857047222222217,57.142389130850646,342.85433478510384,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
BallastShop,Standard,Customer,false,false,17.12202278180234,0.0,17.12202278180234,531.12,0.9677624213326511,4,10.026066666666665,57.07340927267447,342.44045563604675,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Majoo Indonesia,Freemium,Prospect,false,false,17.120587721689656,0.0,17.120587721689656,0.0,,2,1.1647988888888892,57.06862573896552,342.4117544337931,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Laughland,Standard,Customer,false,false,17.104128482489298,0.0,17.104128482489298,1353.6,0.9873639712747567,2,4.296283333333332,57.01376160829766,342.0825696497859,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Ni Hao Chinese LLC,Standard,Customer,false,false,17.102432099911383,0.0,17.102432099911383,105.59999999999998,0.838045150569021,3,2.9101266666666668,57.00810699970461,342.04864199822765,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
AVS_IT,Freemium,Customer,false,false,17.085755240485113,0.0,17.085755240485113,0.0,,4,2.0822783333333335,56.952517468283716,341.71510480970227,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
KodyPay,Standard,Frozen - Credit Hold,false,false,17.076610193875155,0.0,17.076610193875155,161.04,0.8939604434061403,1,3.743403055555556,56.92203397958385,341.5322038775031,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Manoj,,Prospect,false,false,17.063497832497298,0.0,17.063497832497298,0.0,,3,16.212086944444447,56.87832610832433,341.2699566499459,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Welcome_Us,Freemium,Prospect,false,false,17.055151053345867,0.0,17.055151053345867,0.0,,9,12.514805,56.850503511152894,341.10302106691734,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Harrie,Standard,Customer,false,false,17.04991857267713,0.0,17.04991857267713,541.56,0.968517027526632,7,11.777768055555558,56.83306190892377,340.9983714535426,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Rick_Steckles,Standard,Customer,false,false,17.03202010199266,0.0,17.03202010199266,617.4000000000001,0.9724133137317903,4,5.880159166666667,56.77340033997554,340.6404020398532,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Boxwood_Coffee,,Prospect,false,false,17.018620396094743,0.0,17.018620396094743,0.0,,2,11.975498611111112,56.72873465364915,340.3724079218948,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Clipwise,Freemium,Customer,false,false,16.975741146084577,0.0,16.975741146084577,0.0,,4,3.4192172222222226,56.585803820281924,339.5148229216915,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Upward,Standard,Customer,false,false,16.965688589715686,0.0,16.965688589715686,450.48,0.9623386419159214,1,1.7981958333333332,56.55229529905229,339.3137717943137,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Spark New Zealand,Enterprise,Customer,false,false,16.945615888296114,0.0,16.945615888296114,252.6,0.9329152181777668,3,2.664573888888889,56.485386294320385,338.91231776592224,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
GKFF,Freemium,Prospect,false,false,16.928448247738487,0.0,16.928448247738487,0.0,,15,7.277350000000003,56.42816082579496,338.56896495476974,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Ubilabs,Standard,Previous Customer,false,false,16.922070295501868,0.0,16.922070295501868,2677.32,0.9936794741399975,7,6.5684988888888896,56.40690098500623,338.44140591003736,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Design_castle_AB,Standard,Customer,false,false,16.91948221668458,0.0,16.91948221668458,0.0,,3,10.09872861111111,56.398274055615275,338.3896443336916,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
aloha.com,Standard,Customer,false,false,0.0,16.91433519853748,16.91433519853748,4837.92,0.9965038001458194,2,1.1886230555555555,56.38111732845827,338.28670397074956,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Amped_Data_Solutions,Freemium,Prospect,false,true,16.9119250601824,0.0,16.9119250601824,0.0,,9,9.584702499999997,56.37308353394134,338.238501203648,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Journey Further,Freemium,Prospect,false,false,16.90430113144041,0.0,16.90430113144041,0.0,,1,2.620093888888889,56.3476704381347,338.08602262880817,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
NEW_STANDARD_inc,Freemium,Prospect,false,false,16.899537057694772,0.0,16.899537057694772,0.0,,3,3.1805711111111115,56.33179019231591,337.99074115389544,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Insoon,Freemium,Prospect,false,false,16.873767632556312,0.0,16.873767632556312,0.0,,4,12.553876666666666,56.24589210852104,337.47535265112623,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
AMS Advanced Medical Supplements B.V.,Freemium,Prospect,false,false,16.873727984767953,0.0,16.873727984767953,0.0,,3,1.9357855555555554,56.24575994922651,337.47455969535906,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Love_and_Faith_GmbH,Freemium,Customer,false,false,16.8292338825789,0.0,16.8292338825789,0.0,,5,7.388242777777777,56.097446275263,336.584677651578,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
ablefy.io,Standard,Customer,false,false,16.8277704036856,0.0,16.8277704036856,5746.08,0.9970714347165919,5,4.280503888888889,56.09256801228534,336.555408073712,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Bone and White,Standard,Customer,false,false,16.82286042193239,0.0,16.82286042193239,114.72,0.8533572138952895,3,9.320336944444445,56.0762014064413,336.4572084386478,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
MyStorage,,Customer,false,false,16.819908003124556,0.0,16.819908003124556,0.0,,5,5.531287222222221,56.06636001041519,336.3981600624911,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Signiant,Standard,Customer,false,false,16.802305494999597,0.0,16.802305494999597,1793.52,0.9906316598114325,6,5.603141944444443,56.00768498333199,336.0461098999919,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
The_Great_British_Exchange,Freemium,Prospect,false,false,16.800091059427682,0.0,16.800091059427682,0.0,,8,2.927655,56.00030353142561,336.0018211885536,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Salesfive Consulting GmbH,Standard,Customer,false,false,16.781138407955904,0.0,16.781138407955904,2609.28,0.9935686708946698,2,2.1658783333333327,55.93712802651968,335.62276815911804,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Master Concept (Hong Kong) Limited,Standard,Customer,false,false,16.78054258413632,0.0,16.78054258413632,480.72,0.9650928969376429,6,1.657410277777778,55.93514194712107,335.6108516827264,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Ixpandit,Standard,Customer,false,false,16.774867644686523,0.0,16.774867644686523,3770.5199999999995,0.9955510466342344,3,3.088027777777778,55.91622548228841,335.49735289373046,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
TechTarget Inc,Standard,Customer,false,false,16.774573913281092,0.0,16.774573913281092,2761.56,0.9939256891346626,3,5.491456111111112,55.915246377603644,335.4914782656218,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Wellmind_Health_Ltd,Standard,Customer,false,false,16.77018787258101,0.0,16.77018787258101,1154.16,0.9854697893943812,5,2.2181891666666664,55.9006262419367,335.40375745162015,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Donaldson Company Inc.,Enterprise,Customer,false,false,16.767252950082487,0.0,16.767252950082487,361.44,0.9536098579291653,4,5.197584999999999,55.89084316694162,335.3450590016497,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
Culinara,Standard,Customer,false,false,16.7655213305741,0.0,16.7655213305741,21.24,0.21066283754359227,2,13.197629999999998,55.88507110191367,335.31042661148194,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
SalesDraft,Freemium,Prospect,false,false,16.744614155456965,0.0,16.744614155456965,0.0,,2,4.001724166666667,55.81538051818988,334.89228310913927,17798051.09548495,4172879.0050849714,21970930.10056965,334937103.64617896,0.934402818136926,351662,6330660.765095629,73236433.66856551,439418602.011393
